,TOOK,TOMB,SUGG,PRPO,PRLA,LIRO,FLNT,CRAM,BLWA,BARC
0.0057373046875,2.510662675204277e-07,8.422894012092072e-09,7.401416678993257e-07,1.12529506573137e-08,6.312261878043863e-07,4.89048542975346e-08,1.024835430301475e-08,6.140631972629074e-09,2.0925913581581815e-08,7.23583581415714e-07
0.00579833984375,2.4645716453637306e-07,7.907274271364394e-09,7.392251811925968e-07,1.1230212116710304e-08,6.254942781194936e-07,4.876677330796662e-08,9.879486224057267e-09,5.9565002903260114e-09,1.9758115088357717e-08,7.010217798816562e-07
0.005859375,2.409684956430484e-07,7.374781565285214e-09,7.380924841208042e-07,1.1182425324728648e-08,6.191262069831329e-07,4.8507621230180384e-08,9.460853205383681e-09,5.795037232657189e-09,1.855791392118116e-08,6.824966330997212e-07
0.00592041015625,2.346793834826299e-07,6.843097140208754e-09,7.368507749073772e-07,1.1116666496886308e-08,6.121572030236053e-07,4.8131214849132674e-08,9.006705007980256e-09,5.652796528280818e-09,1.733941065872911e-08,6.681336970086548e-07
0.0059814453125,2.2770647593911167e-07,6.330993342430942e-09,7.35609607264245e-07,1.1041295563406934e-08,6.046263344731796e-07,4.764209520316047e-08,8.531729543030688e-09,5.526614673207229e-09,1.611674216662075e-08,6.579910700710907e-07
0.00604248046875,2.2019702620259065e-07,5.857703509550949e-09,7.344730356630264e-07,1.0965523101734995e-08,5.965745910474943e-07,4.704547205599374e-08,8.050484079136981e-09,5.413639318915154e-09,1.4903717888381312e-08,6.520595726526215e-07
0.006103515625,2.123209837797869e-07,5.442291766976634e-09,7.335321814319688e-07,1.0898937311874656e-08,5.880430129706708e-07,4.634716500697044e-08,7.576851809226164e-09,5.3113374631583785e-09,1.371347471552345e-08,6.502641964633067e-07
0.00616455078125,2.04262491284606e-07,5.103049839921017e-09,7.32858566616798e-07,1.085101517540987e-08,5.79070968501365e-07,4.555354170324072e-08,7.12354628473592e-09,5.2174863930021695e-09,1.2558165228256189e-08,6.524668221741745e-07
0.0062255859375,1.962111866570892e-07,4.856945774146835e-09,7.324985200493311e-07,1.083064193901493e-08,5.696946741692255e-07,4.467145362077649e-08,6.701683242872721e-09,5.130150925884586e-09,1.144869226639296e-08,6.584701711539879e-07
0.00628662109375,1.8835369726124797e-07,4.7191461213173545e-09,7.32468903881985e-07,1.0845661884501557e-08,5.599460385945365e-07,4.3708169876898066e-08,6.320435569556952e-09,5.047650838318564e-09,1.0394500362741038e-08,6.680229216624302e-07
0.00634765625,1.8086568274092022e-07,4.702628895008062e-09,7.32754342149247e-07,1.090248110594075e-08,5.498518922593129e-07,4.267130952881934e-08,5.986782768819446e-09,4.968522465478731e-09,9.403431683604155e-09,6.80825882696695e-07
0.00640869140625,1.739047398600794e-07,4.817899685125641e-09,7.333060592987886e-07,1.1005739871360841e-08,5.394336432270632e-07,4.1568772803533954e-08,5.7053615824939225e-09,4.891478313553214e-09,8.48165092650107e-09,6.96539082132102e-07
0.0064697265625,1.676044276172033e-07,5.072817997920646e-09,7.340423598970326e-07,1.1158068297930439e-08,5.287073740601267e-07,4.0408671697132394e-08,5.478419564146498e-09,4.815368176933658e-09,7.633640287582682e-09,7.147895919946255e-07
0.00653076171875,1.6206960784437422e-07,5.472535440452326e-09,7.348507046682812e-07,1.1359934734402441e-08,5.176843696363163e-07,3.919926037878503e-08,5.3058686964907044e-09,4.7391447298561405e-09,6.862262296174553e-09,7.351798847415088e-07
0.006591796875,1.5737322859903496e-07,6.019542061164472e-09,7.355912663039661e-07,1.160959165313828e-08,5.063720407918376e-07,3.794886583787264e-08,5.185431774619353e-09,4.661835909580193e-09,6.168885180787023e-09,7.572964921743453e-07
0.00665283203125,1.5355460825911122e-07,6.713812242548394e-09,7.361017843530606e-07,1.1903119235700467e-08,4.947751861853459e-07,3.666581922293224e-08,5.112870454614757e-09,4.58252567233301e-09,5.553562625402622e-09,7.807187245998269e-07
0.0067138671875,1.5061921052505042e-07,7.553037238238743e-09,7.362034847456125e-07,1.2234562408534472e-08,4.828975157754382e-07,3.5358388338076316e-08,5.082280749835935e-09,4.500343932200051e-09,5.015257422075791e-09,8.050272031851965e-07
0.00677490234375,1.485398374167988e-07,8.532927936647406e-09,7.357077882583068e-07,1.2596153044969927e-08,4.707433448675638e-07,3.403471178521912e-08,5.086439465015293e-09,4.4144657338514875e-09,4.5520967253672945e-09,8.298119637254513e-07
